ID,H,G,Epoch,MeanAnomaly,ArgPerihelion,LongAscNode,Inclination,Eccentricity,MeanMotion,SemiMajorAxis,Uncertainty,Reference,NObs,NOppositions,ObsStart,ObsEnd,RMS,CoarsePerturbers,PrecisePerturbers,Computer,ReadableDesignation,LastObsDate
~0lzp,17.37,0.15,K2555,313.95913,102.77138,336.88582,9.37939,0.1100255,0.19352964,2.9600864,0,MPO910792,47.0,8,2006,024,0.4,M-v,3Ek,Bell,(804501) 2015 YJ38,20240910
~0m1R,18.4,0.15,K2555,41.29331,315.77439,150.28753,9.46487,0.2106148,0.21704193,2.7422495,0,MPO910822,97.0,5,2007,025,0.38,M-v,3Ek,MPCLINUX,(804601) 2016 AN205,20250330
~0m33,17.33,0.15,K2555,316.44433,316.78308,286.31034,12.07623,0.223472,0.22269592,2.6956358,0,MPO910851,73.0,5,2016,025,0.54,M-v,3Ek,MPCLINUX,(804701) 2016 AE293,20250331
~0m4f,17.22,0.15,K2555,96.70437,243.82001,157.98275,30.40553,0.3142774,0.23417671,2.6067952,0,MPO910876,180.0,8,2002,025,0.87,M-v,3Ek,MPCLINUX,(804801) 2016 BA,20250402
~0m6H,16.95,0.15,K2555,147.74982,35.03417,232.84946,17.29331,0.1362982,0.18341532,3.0679314,0,MPO910905,57.0,8,2016,024,0.63,M-v,3Ek,Bell,(804901) 2016 BQ134,20241126
~0m7t,17.34,0.15,K2555,253.08572,208.85624,325.8469,8.33144,0.1146552,0.18851229,3.0123789,0,MPO910934,71.0,9,2013,024,0.33,M-v,3Ek,Bell,(805001) 2016 CK148,20241028
~0m9V,18.32,0.15,K2555,22.88315,133.75603,49.54716,6.69353,0.1807454,0.22241652,2.6978928,0,MPO910963,78.0,5,2011,025,0.44,M-v,3Ek,MPCLINUX,(805101) 2016 CG304,20250503
~0mB7,18.19,0.15,K2555,177.10463,180.68645,191.45731,4.91189,0.0593985,0.2295144,2.6419794,0,MPO910990,48.0,9,2001,025,0.41,M-v,3Ek,MPCLINUX,(805201) 2016 CY377,20250329
~0mCj,17.22,0.15,K2555,274.03119,267.26761,83.49434,14.89231,0.2653021,0.24162175,2.552968,0,E2025-M63,125.0,8,2005,025,0.84,M-v,3Ek,MPCLINUX,(805301) 2016 EZ13,20250622
~0mEL,18.07,0.15,K2555,23.58686,12.97368,170.76415,4.38789,0.1470145,0.22030864,2.7150742,0,MPO911045,98.0,6,2011,025,0.32,M-v,3Ek,MPCLINUX,(805401) 2016 EV213,20250503
~0mFx,18.12,0.15,K2555,234.83467,332.79257,2.28939,6.298,0.0364327,0.2247997,2.6787914,0,MPO911073,55.0,8,2009,023,0.48,M-v,3Ek,Bell,(805501) 2016 EV316,20231216
~0mHZ,17.29,0.15,K2555,260.23727,245.16189,83.99846,7.23687,0.1564342,0.22303236,2.6929242,0,MPO911099,81.0,9,2003,025,0.47,M-v,3Ek,MPCLINUX,(805601) 2016 FP155,20250503
~0mJB,18.15,0.15,K2555,17.94821,13.40532,150.70606,7.78148,0.1982413,0.2154823,2.7554655,0,MPO911127,73.0,5,2002,025,0.45,M-v,3Ek,MPCLINUX,(805701) 2016 GR138,20250426
~0mKn,17.92,0.15,K2555,313.41218,135.08234,108.98955,5.88283,0.0245979,0.21620719,2.7493031,0,MPO911156,69.0,9,2009,025,0.45,M-v,3Ek,MPCLINUX,(805801) 2016 GH303,20250326
~0mMP,17.74,0.15,K2555,334.24361,35.01058,228.36635,18.65257,0.28052,0.21699367,2.742656,0,MPO911182,105.0,6,2007,025,0.9,M-v,3Ek,MPCLINUX,(805901) 2016 JO31,20250519
~0mO1,17.01,0.15,K2555,219.85322,321.84535,46.76845,17.59874,0.2450272,0.19164491,2.9794621,0,MPO911210,73.0,8,2001,025,0.33,M-v,3Ek,MPCLINUX,(806001) 2016 MX6,20250502
~0mPd,17.52,0.15,K2555,214.16825,290.62521,13.43293,1.23189,0.1705195,0.17983037,3.1085703,0,MPO911238,63.0,8,2009,023,0.35,M-v,3Ek,Bell,(806101) 2016 NF175,20231213
~0mRF,17.27,0.15,K2555,193.47404,231.89209,156.29473,10.77869,0.2366274,0.17675655,3.1445056,0,MPO911268,68.0,5,2010,024,0.76,M-v,3Ek,MPCLINUX,(806201) 2016 PC141,20240317
~0mSr,16.99,0.15,K2555,170.16666,316.80487,102.4801,14.6508,0.1144384,0.18452466,3.055623,0,MPO911295,70.0,9,2013,025,0.39,M-v,3Ek,MPCLINUX,(806301) 2016 PX245,20250503
~0mUT,16.77,0.15,K2555,86.92854,111.99346,17.55045,19.02458,0.0199896,0.18037474,3.1023127,0,MPO911324,77.0,7,2011,025,0.5,M-v,3Ek,MPCLINUX,(806401) 2016 QU121,20250425
~0mW5,17.17,0.15,K2555,214.7954,344.93104,6.8238,8.1742,0.0901727,0.18027196,3.1034917,0,MPO911353,65.0,7,2005,025,0.48,M-v,3Ek,MPCLINUX,(806501) 2016 SE28,20250329
~0mXh,17.26,0.15,K2555,178.09587,1.02844,15.97659,15.29597,0.0834919,0.17277863,3.1925866,0,MPO911383,45.0,5,2014,025,0.52,M-v,3Ek,MPCLINUX,(806601) 2016 TH103,20250330
~0mZJ,18.49,0.15,K2555,157.95266,177.71484,169.53137,1.17471,0.2068806,0.27284319,2.3542937,0,MPO911415,126.0,8,2005,025,0.81,M-v,3Ek,Bell,(806701) 2016 UO71,20250205
~0mav,17.77,0.15,K2555,272.50672,241.24607,97.58589,10.87354,0.2343732,0.18947873,3.0021271,0,MPO911449,62.0,5,2005,025,0.4,M-v,3Ek,MPCLINUX,(806801) 2016 VJ53,20250428
~0mcX,18.67,0.15,K2555,126.19015,247.51448,168.04982,23.21731,0.1063112,0.3778975,1.8947563,0,MPO911484,136.0,8,2012,025,0.94,M-v,3Ek,MPCLINUX,(806901) 2017 BC32,20250423
~0me9,18.13,0.15,K2555,75.99853,291.37581,103.91394,6.04615,0.0546569,0.22815273,2.6524809,0,MPO911515,58.0,8,2012,024,0.53,M-v,3Ek,Bell,(807001) 2017 DO46,20241204
~0mfl,18.11,0.15,K2555,64.71066,119.14772,332.16835,12.72795,0.1321633,0.23955281,2.5676463,0,MPO911547,70.0,6,2015,025,0.58,M-v,3Ek,MPCLINUX,(807101) 2017 FO80,20250328
~0mhN,17.96,0.15,K2555,3.87796,92.8571,82.06349,14.17414,0.1936664,0.23533574,2.5982292,0,MPO911576,126.0,6,2013,025,0.89,M-v,3Ek,MPCLINUX,(807201) 2017 GS10,20250331
~0miz,17.02,0.15,K2555,208.31854,318.91951,204.11774,26.59761,0.0859246,0.1782066,3.1274246,0,MPO911607,53.0,8,2008,024,0.53,M-v,3Ek,Bell,(807301) 2017 HT88,20240908
~0mkb,16.76,0.15,K2555,95.3611,241.6009,125.16559,12.26103,0.1532475,0.17803496,3.1294344,0,MPO911637,127.0,8,2016,025,0.92,M-v,3Ek,Bell,(807401) 2017 MB14,20250103
~0mmD,17.4,0.15,K2555,294.81823,260.97576,286.9359,6.85991,0.0218596,0.18374693,3.0642391,0,MPO911665,67.0,7,2012,023,0.38,M-v,3Ek,MPCLINUX,(807501) 2017 OT90,20231115
~0mnp,17.2,0.15,K2555,152.68974,302.69541,61.33091,17.94294,0.2260194,0.17948524,3.112554,0,MPO911690,86.0,7,2006,025,0.49,M-v,3Ek,MPCLINUX,(807601) 2017 PA43,20250323
~0mpR,17.87,0.15,K2555,185.55755,241.12987,150.23467,5.99195,0.0531914,0.20526201,2.8461886,0,MPO911717,52.0,5,2008,025,0.39,M-v,3Ek,MPCLINUX,(807701) 2017 QP141,20250502
~0mr3,17.4,0.15,K2555,248.63563,233.6627,100.88952,14.6632,0.1957456,0.21491241,2.7603346,0,MPO911744,83.0,6,2013,025,0.43,M-v,3Ek,MPCLINUX,(807801) 2017 RW119,20250328
~0msf,17.64,0.15,K2555,274.89525,264.45913,42.99265,10.89382,0.1669479,0.21013866,2.8019824,0,MPO911772,68.0,7,2003,025,0.55,M-v,3Ek,MPCLINUX,(807901) 2017 SF146,20250423
~0muH,17.78,0.15,K2555,228.47105,195.53901,164.49329,12.56224,0.0673093,0.20376702,2.8600928,0,MPO911798,53.0,8,2007,025,0.55,M-v,3Ek,MPCLINUX,(808001) 2017 ST254,20250502
~0mvt,17.61,0.15,K2555,208.93224,265.70809,85.55717,10.91896,0.1225024,0.19195813,2.9762201,0,MPO911824,67.0,6,2007,025,0.49,M-v,3Ek,MPCLINUX,(808101) 2017 TL32,20250505
~0mxV,17.14,0.15,K2555,176.1065,53.11038,314.76147,8.41409,0.097192,0.18713652,3.0271249,0,MPO911852,66.0,7,2014,025,0.38,M-v,3Ek,MPCLINUX,(808201) 2017 UJ109,20250329
~0mz7,17.48,0.15,K2555,134.19343,354.49084,67.71609,9.99747,0.0860094,0.18399884,3.0614417,0,MPO911878,63.0,6,2016,025,0.57,M-v,3Ek,MPCLINUX,(808301) 2017 VL65,20250330
~0n0j,17.75,0.15,K2555,123.68862,90.15137,110.25186,4.79421,0.0366447,0.21381691,2.769755,0,MPO911904,52.0,8,2007,023,0.39,M-v,3Ek,Bell,(808401) 2017 XP74,20230122
~0n2L,17.12,0.15,K2555,79.71219,0.01175,126.06885,9.59622,0.1014227,0.16799916,3.2528546,0,MPO911930,62.0,6,2016,025,0.63,M-v,3Ek,MPCLINUX,(808501) 2018 AM77,20250427
~0n3x,17.93,0.15,K2555,229.10573,210.29567,109.61008,15.91594,0.1115152,0.24218764,2.5489896,0,MPO911958,66.0,7,2013,025,0.44,M-v,3Ek,MPCLINUX,(808601) 2018 LU23,20250324
~0n5Z,14.92,0.15,K2555,93.80035,324.00603,117.25569,19.87478,0.0931786,0.08285121,5.211189,0,MPO911983,52.0,8,2012,025,0.43,M-v,3Ek,MPCLINUX,(808701) 2018 PD69,20250331
~0n7B,17.96,0.15,K2555,227.85193,301.73982,45.7308,4.91809,0.1538801,0.23171313,2.6252396,0,MPO912011,138.0,7,2005,025,0.81,M-v,3Ek,MPCLINUX,(808801) 2018 TA17,20250403
~0n8n,17.43,0.15,K2555,168.90696,41.60803,330.20635,3.58796,0.089359,0.21158056,2.7892378,0,MPO912039,92.0,8,2013,025,0.39,M-v,3Ek,MPCLINUX,(808901) 2018 VC47,20250331
~0nAP,18.01,0.15,K2555,197.31378,132.9299,237.97662,6.92432,0.0897801,0.21590301,2.7518848,0,MPO912068,104.0,6,2015,025,0.67,M-v,3Ek,MPCLINUX,(809001) 2018 VC162,20250329
~0nC1,17.34,0.15,K2555,29.23106,67.03496,83.37906,12.10797,0.0887192,0.18416795,3.0595673,0,MPO912098,77.0,6,2007,025,0.38,M-v,3Ek,MPCLINUX,(809101) 2018 YJ16,20250427
~0nDd,17.19,0.15,K2555,91.42466,0.19999,105.34685,14.19699,0.1956177,0.1873928,3.0243644,0,MPO912126,67.0,7,2012,025,0.37,M-v,3Ek,MPCLINUX,(809201) 2019 AB75,20250326
~0nFF,16.69,0.15,K2555,43.11976,145.4261,3.08014,27.90517,0.1457564,0.17009158,3.2261223,0,MPO912151,71.0,6,2001,025,0.37,M-v,3Ek,MPCLINUX,(809301) 2019 DO2,20250503
~0nGr,17.33,0.15,K2555,167.42286,52.52482,4.29025,2.03122,0.0792629,0.17677295,3.1443111,0,MPO912177,48.0,8,2010,024,0.46,M-v,3Ek,Bell,(809401) 2019 GD153,20240330
~0nIT,17.24,0.15,K2555,357.46838,265.86215,98.97494,14.96752,0.103868,0.19172471,2.9786352,0,MPO912203,55.0,8,2006,024,0.39,M-v,3Ek,Bell,(809501) 2019 NB54,20240729
~0nK5,18.2,0.15,K2555,75.23833,275.17735,167.32101,21.80893,0.1287113,0.23424688,2.6062746,0,MPO912232,69.0,5,2015,025,0.61,M-v,3Ek,MPCLINUX,(809601) 2019 RS76,20250402
~0nLh,17.18,0.15,K2555,12.77065,296.89581,154.30333,18.01148,0.3701274,0.18288178,3.0738954,0,MPO912261,209.0,5,2013,025,0.82,M-v,3Ek,MPCLINUX,(809701) 2019 UF15,20250225
~0nNJ,16.96,0.15,K2555,61.0035,246.66156,99.37294,12.25676,0.1565971,0.17972832,3.1097469,0,MPO912288,67.0,8,2015,025,0.45,M-v,3Ek,Bell,(809801) 2019 WQ41,20250128
~0nOv,17.85,0.15,K2555,273.8144,214.22453,88.92115,15.40454,0.0619603,0.23600756,2.5932961,0,MPO912315,80.0,8,2010,025,0.3,M-v,3Ek,MPCLINUX,(809901) 2020 BC54,20250519
~0nQX,17.88,0.15,K2555,91.61171,161.4966,269.95879,5.29249,0.0755216,0.19891135,2.906451,0,MPO912340,51.0,8,2008,025,0.36,M-v,3Ek,Bell,(810001) 2020 DQ19,20250306
~0nS9,17.21,0.15,K2555,290.9135,227.72666,60.48085,9.69763,0.1040524,0.18354169,3.066523,0,MPO912368,76.0,6,2009,025,0.35,M-v,3Ek,MPCLINUX,(810101) 2020 HT27,20250421
~0nTl,17.43,0.15,K2555,359.9137,83.53834,100.29536,16.86671,0.1643768,0.17633129,3.1495594,0,MPO912395,61.0,7,2003,025,0.37,M-v,3Ek,MPCLINUX,(810201) 2020 HS98,20250401
~0nVN,16.99,0.15,K2555,281.33128,221.48916,84.66534,17.98781,0.186236,0.17871662,3.1214719,0,MPO912420,87.0,4,2016,025,0.61,M-v,3Ek,MPCLINUX,(810301) 2020 JN16,20250503
~0nWz,10.34,0.15,K2555,22.75958,64.22153,245.66544,30.43594,0.3932189,0.00845774,23.857956,2,MPO912445,64.0,8,2011,024,0.32,M-v,3Ek,Bell,(810401) 2020 OF139,20241010
~0nYb,17.45,0.15,K2555,264.28737,225.02882,245.70738,8.31401,0.1618752,0.18682751,3.0304619,0,MPO912470,50.0,8,2004,024,0.45,M-v,3Ek,Bell,(810501) 2020 UE39,20240811
~0naD,18.06,0.15,K2555,25.7307,139.49961,36.80969,14.04233,0.1660788,0.23834239,2.5763321,0,MPO912496,86.0,7,2006,025,0.39,M-v,3Ek,MPCLINUX,(810601) 2021 EG25,20250428
~0nbp,18.21,0.15,K2555,51.95223,38.85354,84.34988,12.06414,0.2349355,0.23981154,2.5657992,0,MPO912522,73.0,7,2004,025,0.38,M-v,3Ek,MPCLINUX,(810701) 2021 GY32,20250424
~0ndR,18.22,0.15,K2555,39.38715,12.50068,134.51957,10.53646,0.1390046,0.23618015,2.5920326,0,MPO912549,53.0,6,2011,025,0.37,M-v,3Ek,MPCLINUX,(810801) 2021 GO140,20250324
~0nf3,17.39,0.15,K2555,180.95271,184.44422,139.12986,5.83421,0.130866,0.18031701,3.1029748,0,MPO912575,48.0,8,2000,025,0.5,M-v,3Ek,Bell,(810901) 2021 JC18,20250119
~0ngf,17.45,0.15,K2555,180.60198,64.90354,334.82061,12.11572,0.1811578,0.19242667,2.9713869,0,MPO912600,52.0,8,2001,022,0.49,M-v,3Ek,Bell,(811001) 2021 NJ65,20221126
~0niH,18.2,0.15,K2555,169.62046,260.67467,88.22885,24.94654,0.1151866,0.38050077,1.8861042,0,MPO912625,164.0,6,2015,025,0.95,M-v,3Ek,MPCLINUX,(811101) 2021 RA102,20250318
~0njt,18.22,0.15,K2555,162.21649,199.39013,50.9991,4.47482,0.0363439,0.23469475,2.6029579,0,MPO912648,56.0,8,2010,024,0.43,M-v,3Ek,Bell,(811201) 2022 BT51,20241010
~0nlV,17.9,0.15,K2555,288.48625,318.52845,312.04511,11.206,0.0596307,0.23892257,2.5721597,0,MPO912672,54.0,6,2008,025,0.53,M-v,3Ek,MPCLINUX,(811301) 2022 QH46,20250328
~0nn7,17.74,0.15,K2555,244.81421,245.86267,60.58109,4.93706,0.1146052,0.19137849,2.9822266,0,MPO912697,71.0,7,2011,025,0.46,M-v,3Ek,MPCLINUX,(811401) 2022 SL99,20250331
~0noj,18.03,0.15,K2555,102.8694,259.15168,148.83361,12.24274,0.0954156,0.21712942,2.7415127,0,MPO912721,84.0,5,2014,025,0.3,M-v,3Ek,MPCLINUX,(811501) 2023 RC69,20250303
J93O13Y,18.84,0.15,K2555,302.83342,197.34455,138.37385,9.32028,0.1886115,0.27556383,2.3387721,1,MPO733991,35.0,3,1993,022,0.5,M-v,3Ek,Veres,1993 OY13,20221119
J95G01D,17.09,0.15,K2555,68.31756,179.76063,12.21046,16.3363,0.1000531,0.17037917,3.222491,0,MPO838169,39.0,6,1995,024,0.41,M-v,3Ek,Veres,1995 GD1,20240407
J95S57W,18.77,0.15,K2555,55.07605,142.2264,174.10511,8.74745,0.1955267,0.2357004,2.5955486,0,MPO845154,55.0,6,1995,024,0.43,M-v,3Ek,MPCLINUX,1995 SW57,20240616
J95T11O,18.5,0.15,K2555,342.13159,331.57412,21.97484,10.68933,0.2155279,0.2634203,2.4101083,1,MPO676489,28.0,3,1995,021,0.26,M-v,38h,Veres,1995 TO11,20210922
J95W18E,18.2,0.15,K2555,74.38886,112.6106,228.25533,23.5133,0.301343,0.23748694,2.5825153,0,MPO906362,135.0,5,1995,025,0.84,M-v,3Ek,MPCLINUX,1995 WE18,20250104
J96T44Y,17.96,0.15,K2555,113.24556,335.22458,36.69584,14.38692,0.2098205,0.21673149,2.7448674,1,MPO780958,80.0,5,1996,023,0.34,M-v,3Ek,Bell,1996 TY44,20231109
J97S29N,19.08,0.15,K2555,253.84128,104.66747,233.82142,0.45104,0.2050974,0.27417298,2.346675,0,MPO723647,55.0,4,1997,022,0.28,M-v,3El,MPCLINUX,1997 SN29,20220925
J98O04P,24.0,0.15,K2555,322.47236,167.73315,126.61814,13.40025,0.5369923,0.29105487,2.2550325,7,MPC 32342,21.0,1,4,ays,0.54,M-v,3Eh,Marsden,1998 OP4,19980731
J98SI0X,17.95,0.15,K2555,243.08774,215.0871,165.48544,4.28341,0.0459214,0.21172651,2.7879558,0,E2024-F97,39.0,8,1998,024,0.42,M-v,3Ek,Veres,1998 SX180,20240316
J98X18T,18.09,0.15,K2555,171.37055,323.26598,64.45812,6.61328,0.1908953,0.27705535,2.3303708,0,MPO918377,68.0,7,1998,025,0.38,M-v,3Ek,MPCLINUX,1998 XT18,20250330
J99F65D,17.66,0.15,K2555,137.10789,344.01529,262.41135,3.8375,0.1064346,0.2097896,2.8050896,0,E2025-M10,86.0,9,1999,024,0.45,M-v,3Ek,Bell,1999 FD65,20241007
J99F95K,18.62,0.15,K2555,1.10683,127.48174,126.96987,7.38815,0.1163258,0.26918467,2.3755773,0,E2024-B63,66.0,6,1999,024,0.52,M-v,3Ek,MPCLINUX,1999 FK95,20240119
J99RL4T,7.79,0.15,K2555,4.0966,212.21713,138.0707,2.5778,0.0488888,0.00353696,42.6627898,4,MPO639784,47.0,7,1999,021,0.61,M-v,3Ek,MPCLINUX,1999 RT214,20210808
J99T71Z,18.94,0.15,K2555,30.03232,337.56735,27.07015,6.93029,0.1122875,0.2712525,2.3634888,0,E2024-R67,55.0,6,1999,024,0.42,M-v,3Ek,MPCLINUX,1999 TZ71,20240904
J99TX3R,18.52,0.15,K2555,319.26918,199.35485,158.44824,15.62956,0.2892774,0.22504613,2.6768355,0,E2025-N53,31.0,5,1999,025,0.61,M-v,3Ek,MPCLINUX,1999 TR333,20250706
J99VC2C,19.2,0.15,K2555,311.84662,337.24297,68.99395,4.93197,0.1001584,0.30375324,2.1917386,0,E2024-D99,76.0,7,1999,023,0.33,M-v,3Ek,MPCLINUX,1999 VC122,20230209
J99Y20K,19.29,0.15,K2555,356.84502,22.90963,103.80972,2.90974,0.1481961,0.27299105,2.3534435,0,MPO912736,42.0,5,1999,024,0.49,M-v,3Ek,MPCLINUX,1999 YK20,20241226
K00CF1J,18.62,0.15,K2555,157.69507,349.69622,347.37894,2.44767,0.152845,0.27549626,2.3391545,0,MPO780965,96.0,6,2000,023,0.34,M-v,3Ek,MPCLINUX,2000 CJ151,20230919
K00EL2K,17.92,0.15,K2555,248.95813,359.80122,186.68518,14.16269,0.1745057,0.22515666,2.6759594,0,MPO703096,62.0,6,2000,022,0.43,M-v,3Ek,MPCLINUX,2000 EK212,20220409
K00J98D,18.98,0.15,K2555,16.56244,357.66882,231.55597,1.03934,0.1427844,0.27854572,2.3220509,2,MPO723654,33.0,5,2000,022,0.48,M-v,3El,MPCLINUX,2000 JD98,20220918
K00O74B,18.9,0.15,K2555,242.10461,326.12764,171.04463,0.74428,0.1101685,0.24473296,2.5312851,0,E2025-M18,48.0,9,2000,023,0.46,M-v,3Ek,Bell,2000 OB74,20230424
K00QO2C,18.59,0.15,K2555,66.83289,286.72577,185.30513,5.20713,0.1760764,0.21832348,2.7315076,0,E2023-XG7,47.0,6,2000,023,0.28,M-v,3Ek,MPCLINUX,2000 QC242,20231208
K00RA6P,18.29,0.15,K2555,262.41044,170.33236,149.13613,6.68578,0.1531455,0.22728382,2.6592369,0,MPO723655,64.0,6,2000,022,0.32,M-v,3El,MPCLINUX,2000 RP106,20221101
K00ST9Z,18.86,0.15,K2555,37.19449,129.21414,228.86326,4.18364,0.286053,0.2838299,2.2931403,0,E2021-XM3,77.0,5,2000,021,0.72,M-v,3Ek,MPCLINUX,2000 SZ299,20211209
K00Sc4M,18.49,0.15,K2555,189.24464,151.27633,176.41515,1.27639,0.2008119,0.25932002,2.435447,0,E2025-N01,94.0,7,2000,023,0.28,M-v,3Ek,Bell,2000 SM384,20231105
K00U15V,18.85,0.15,K2555,265.53657,148.7898,216.91503,1.69891,0.2077974,0.26888995,2.3773128,0,MPO732403,136.0,6,2000,022,0.52,M-v,3El,MPCLINUX,2000 UV15,20221126
K00WJ4N,17.43,0.15,K2555,277.51118,314.08994,353.47551,14.74324,0.0919364,0.17403088,3.1772533,0,E2024-F78,61.0,7,2000,024,0.2,M-v,3Ek,Veres,2000 WN194,20240210
K01D08T,19.26,0.15,K2555,30.67845,182.3025,315.28953,48.56826,0.4679827,0.28854656,2.2680821,0,MPO906368,84.0,2,2001,025,0.51,M-v,3Ek,MPCLINUX,2001 DT8,20250203
K01FJ4N,8.04,0.15,K2555,200.77476,20.5119,0.63633,10.40663,0.1015698,0.00500153,33.8636678,9,MPO869194,9.0,1,9,ays,0.2,M-v,3El,Alexanders,2001 FN194,20010331
K01FL5V,19.93,0.15,K2555,359.88986,229.89723,184.19866,7.13815,0.1632042,0.27323343,2.3520515,5,MPO810343,31.0,2,2001,017,0.23,M-v,3Ek,Veres,2001 FV215,20170928
K01FN5F,17.86,0.15,K2555,201.22214,228.50703,181.60758,16.50655,0.2045552,0.17280172,3.1923023,1,E2023-Y06,53.0,5,2001,023,0.51,M-v,3Ek,MPCLINUX,2001 FF235,20230119
K01H69Q,17.77,0.15,K2555,346.43886,139.88598,150.14789,6.98648,0.171409,0.25297819,2.4759811,0,E2025-O08,93.0,12,2001,025,0.36,M-v,3Ek,MPCLINUX,2001 HQ69,20250716
K01K88P,17.54,0.15,K2555,31.84991,319.10643,57.11543,12.73955,0.0445851,0.18347729,3.0672406,0,E2024-TH5,45.0,7,2001,024,0.39,M-v,3Ek,MPCLINUX,2001 KP88,20241007
K01Q34A,18.72,0.15,K2555,195.12825,77.08708,256.48529,7.1804,0.4289118,0.23031768,2.6358328,1,E2022-L22,51.0,4,2001,022,0.35,M-v,3Ek,MPCLINUX,2001 QA34,20220604
K01QU9O,17.99,0.15,K2555,173.49859,216.44428,142.88592,8.50887,0.1912873,0.22966348,2.640836,0,E2024-A05,48.0,5,2001,024,0.22,M-v,3Ek,MPCLINUX,2001 QO309,20240101
K01R13F,19.32,0.15,K2555,57.21764,88.81963,265.3836,2.41957,0.2493892,0.29904297,2.2146936,0,E2024-Q28,91.0,5,2001,024,0.33,M-v,3Ek,MPCLINUX,2001 RF13,20240821
K01SD3K,17.44,0.15,K2555,280.49547,335.98523,353.74002,14.63662,0.2469485,0.23886807,2.5725509,0,MPO918385,73.0,7,2001,025,0.53,M-v,3Ek,MPCLINUX,2001 SK133,20250402
K01SU4S,19.34,0.15,K2555,328.84514,356.57748,347.60635,4.07787,0.2750671,0.28707768,2.2758122,0,MPO686058,50.0,5,2001,018,0.47,M-v,3Ek,MPCLINUX,2001 SS304,20180807
K01Sa5P,18.38,0.15,K2555,26.37123,9.70218,49.26626,13.15552,0.3457027,0.17270376,3.1935093,6,MPO869197,5.0,1,37,ays,0.56,M-v,3Ek,MPCLINUX,2001 SP365,20011025
K01TO7B,17.43,0.15,K2555,170.6975,149.19215,181.05851,10.097,0.0992106,0.18392901,3.0622166,0,E2024-DD1,57.0,6,2001,023,0.25,M-v,3Ek,Veres,2001 TB247,20231119
K01TQ6V,18.36,0.15,K2555,225.99618,315.75622,8.31969,3.07447,0.2615056,0.23120483,2.6290859,0,E2025-N09,90.0,7,2001,022,0.39,M-v,3Ek,Bell,2001 TV266,20220925
K01UA2W,18.9,0.15,K2555,309.21007,201.61067,196.00339,5.31051,0.2219916,0.28796889,2.2711143,0,MPO732413,67.0,5,2001,023,0.44,M-v,3Ek,MPCLINUX,2001 UW102,20230125
K01UO0T,19.2,0.15,K2555,273.66195,80.18008,273.89469,2.18112,0.1150352,0.32275367,2.1048538,2,MPO553956,28.0,5,1995,016,0.16,M-v,38h,MPCLINUX,2001 UT240,20160827
K01VD6U,18.8,0.15,K2555,100.06596,198.86914,145.39907,8.42657,0.3155474,0.21782234,2.7356956,2,MPO509690,36.0,2,2001,019,0.23,M-v,38h,Veres,2001 VU136,20191102
K01X04U,23.8,0.15,K2555,352.78407,69.79857,259.31284,12.70369,0.1638836,0.95715348,1.0197217,9,MPO265612,30.0,1,5,ays,0.59,M-v,3Eh,MPCW,2001 XU4,20011214
K01YG4F,17.3,0.15,K2555,122.13363,332.62905,119.79464,13.2154,0.1165932,0.18553204,3.0445523,0,E2025-M10,93.0,9,2001,025,0.39,M-v,3Ek,Bell,2001 YF164,20250503
K02AL7N,17.55,0.15,K2555,117.0706,342.488,124.9853,16.21077,0.1923504,0.18058863,3.0998626,0,E2024-GB3,36.0,5,2002,024,0.36,M-v,3Ek,MPCLINUX,2002 AN217,20240408
K02CR4L,17.0,0.15,K2555,57.29535,235.32185,331.04999,15.01803,0.1989025,0.18235064,3.0798615,0,E2025-KD6,54.0,6,2002,025,0.36,M-v,3Ek,MPCLINUX,2002 CL274,20250529
K02E07M,24.4,0.15,K2555,155.03429,58.84943,346.00853,1.54601,0.3633235,1.11523138,0.9209288,7,MPO 30702,69.0,1,25,ays,0.48,M-v,3Eh,MPCW,2002 EM7,20020406
K02F17T,18.07,0.15,K2555,49.42728,161.69584,59.9424,0.11453,0.0893082,0.18467639,3.0539491,1,E2024-F14,25.0,5,2002,024,0.2,M-v,3Ek,MPCLINUX,2002 FT17,20240317
K02GG0R,16.99,0.15,K2555,31.4598,23.74498,187.85081,31.53022,0.2668736,0.17659648,3.1464055,0,E2024-P10,86.0,6,2002,024,0.33,M-v,3Ek,MPCLINUX,2002 GR160,20240701
K02K17M,18.86,0.15,K2555,2.52807,103.92959,129.13534,1.87334,0.1753273,0.30045054,2.2077712,0,E2025-O36,74.0,9,2002,025,0.39,M-v,3Ek,MPCLINUX,2002 KM17,20250720
K02N82V,18.54,0.15,K2555,311.96443,36.90112,291.34477,6.20546,0.1789667,0.29871571,2.2163108,0,E2025-L46,97.0,7,2002,025,0.43,M-v,3Ek,MPCLINUX,2002 NV82,20250606
K02P99P,17.77,0.15,K2555,128.8539,210.14354,129.59047,14.06262,0.3141832,0.23311973,2.6146689,0,MPO906376,116.0,4,2002,025,0.95,M-v,3Ek,MPCLINUX,2002 PP99,20250120
K02PH4Q,18.34,0.15,K2555,42.41753,351.18289,348.89564,8.5586,0.2112065,0.26686294,2.3893359,0,MPO845171,54.0,4,2002,024,0.54,M-v,3Ek,MPCLINUX,2002 PQ174,20240612
K02PK6E,18.7,0.15,K2555,35.15383,135.86436,207.4615,9.2641,0.3305013,0.22192311,2.7018902,2,MPO600179,53.0,3,2002,020,0.26,M-v,38h,Rudenko,2002 PE206,20201116
